Entity,Code,Day,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
"World excl. China, South Korea, Japan and Singapore",,2020-02-21,1.28571
"World excl. China, South Korea, Japan and Singapore",,2020-02-22,1.42857
"World excl. China, South Korea, Japan and Singapore",,2020-02-23,2
"World excl. China, South Korea, Japan and Singapore",,2020-02-24,3.14286
"World excl. China, South Korea, Japan and Singapore",,2020-02-25,4.14286
"World excl. China, South Korea, Japan and Singapore",,2020-02-26,4.85714
"World excl. China, South Korea, Japan and Singapore",,2020-02-27,6.28571
"World excl. China, South Korea, Japan and Singapore",,2020-02-28,7.85714
"World excl. China, South Korea, Japan and Singapore",,2020-02-29,10.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-01,12
"World excl. China, South Korea, Japan and Singapore",,2020-03-02,16
"World excl. China, South Korea, Japan and Singapore",,2020-03-03,21
"World excl. China, South Korea, Japan and Singapore",,2020-03-04,27.28571
"World excl. China, South Korea, Japan and Singapore",,2020-03-05,34.42857
"World excl. China, South Korea, Japan and Singapore",,2020-03-06,43.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-07,51.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-08,77.71429
"World excl. China, South Korea, Japan and Singapore",,2020-03-09,95.71429
"World excl. China, South Korea, Japan and Singapore",,2020-03-10,126
"World excl. China, South Korea, Japan and Singapore",,2020-03-11,163.57143
"World excl. China, South Korea, Japan and Singapore",,2020-03-12,195.42857
"World excl. China, South Korea, Japan and Singapore",,2020-03-13,254.28571
"World excl. China, South Korea, Japan and Singapore",,2020-03-14,300.85714
"World excl. China, South Korea, Japan and Singapore",,2020-03-15,360.42857
"World excl. China, South Korea, Japan and Singapore",,2020-03-16,432
"World excl. China, South Korea, Japan and Singapore",,2020-03-17,509.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-18,591.42857
"World excl. China, South Korea, Japan and Singapore",,2020-03-19,707.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-20,848.71429
"World excl. China, South Korea, Japan and Singapore",,2020-03-21,1035
"World excl. China, South Korea, Japan and Singapore",,2020-03-22,1183.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-23,1366.71429
"World excl. China, South Korea, Japan and Singapore",,2020-03-24,1578
"World excl. China, South Korea, Japan and Singapore",,2020-03-25,1850.42857
"World excl. China, South Korea, Japan and Singapore",,2020-03-26,2125.85714
"World excl. China, South Korea, Japan and Singapore",,2020-03-27,2410.28571
"World excl. China, South Korea, Japan and Singapore",,2020-03-28,2698.14286
"World excl. China, South Korea, Japan and Singapore",,2020-03-29,2961
"World excl. China, South Korea, Japan and Singapore",,2020-03-30,3264
"World excl. China, South Korea, Japan and Singapore",,2020-03-31,3616.57143
"World excl. China, South Korea, Japan and Singapore",,2020-04-01,4071.85714
"World excl. China, South Korea, Japan and Singapore",,2020-04-02,4479
"World excl. China, South Korea, Japan and Singapore",,2020-04-03,4861.14286
"World excl. China, South Korea, Japan and Singapore",,2020-04-04,5173
"World excl. China, South Korea, Japan and Singapore",,2020-04-05,5412
"World excl. China, South Korea, Japan and Singapore",,2020-04-06,5677.85714
"World excl. China, South Korea, Japan and Singapore",,2020-04-07,6179.57143
"World excl. China, South Korea, Japan and Singapore",,2020-04-08,6294.57143
"World excl. China, South Korea, Japan and Singapore",,2020-04-09,6565.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-10,6739.14286
"World excl. China, South Korea, Japan and Singapore",,2020-04-11,6775
"World excl. China, South Korea, Japan and Singapore",,2020-04-12,6871.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-13,6875
"World excl. China, South Korea, Japan and Singapore",,2020-04-14,6688.71429
"World excl. China, South Korea, Japan and Singapore",,2020-04-15,6925.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-16,6849.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-17,6810.57143
"World excl. China, South Korea, Japan and Singapore",,2020-04-18,6807.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-19,6716.71429
"World excl. China, South Korea, Japan and Singapore",,2020-04-20,6702
"World excl. China, South Korea, Japan and Singapore",,2020-04-21,6744.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-22,6514.14286
"World excl. China, South Korea, Japan and Singapore",,2020-04-23,6452.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-24,6405.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-25,6330.42857
"World excl. China, South Korea, Japan and Singapore",,2020-04-26,6151.85714
"World excl. China, South Korea, Japan and Singapore",,2020-04-27,5990.28571
"World excl. China, South Korea, Japan and Singapore",,2020-04-28,5892.28571
"World excl. China, South Korea, Japan and Singapore",,2020-04-29,5873.57143
"World excl. China, South Korea, Japan and Singapore",,2020-04-30,5732
"World excl. China, South Korea, Japan and Singapore",,2020-05-01,5497.14286
"World excl. China, South Korea, Japan and Singapore",,2020-05-02,5477.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-03,5409.28571
"World excl. China, South Korea, Japan and Singapore",,2020-05-04,5333.14286
"World excl. China, South Korea, Japan and Singapore",,2020-05-05,5226.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-06,5196
"World excl. China, South Korea, Japan and Singapore",,2020-05-07,5122
"World excl. China, South Korea, Japan and Singapore",,2020-05-08,5181.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-09,5001
"World excl. China, South Korea, Japan and Singapore",,2020-05-10,5009.85714
"World excl. China, South Korea, Japan and Singapore",,2020-05-11,4906.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-12,4856.28571
"World excl. China, South Korea, Japan and Singapore",,2020-05-13,4661.28571
"World excl. China, South Korea, Japan and Singapore",,2020-05-14,4639.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-15,4592.42857
"World excl. China, South Korea, Japan and Singapore",,2020-05-16,4585.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-17,4532.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-18,4574
"World excl. China, South Korea, Japan and Singapore",,2020-05-19,4456.28571
"World excl. China, South Korea, Japan and Singapore",,2020-05-20,4405
"World excl. China, South Korea, Japan and Singapore",,2020-05-21,4334.85714
"World excl. China, South Korea, Japan and Singapore",,2020-05-22,4339.42857
"World excl. China, South Korea, Japan and Singapore",,2020-05-23,4304.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-24,4280.71429
"World excl. China, South Korea, Japan and Singapore",,2020-05-25,3916.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-26,3859
"World excl. China, South Korea, Japan and Singapore",,2020-05-27,3899.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-28,3884.42857
"World excl. China, South Korea, Japan and Singapore",,2020-05-29,3794
"World excl. China, South Korea, Japan and Singapore",,2020-05-30,3808.57143
"World excl. China, South Korea, Japan and Singapore",,2020-05-31,3762.71429
"World excl. China, South Korea, Japan and Singapore",,2020-06-01,4029.14286
"World excl. China, South Korea, Japan and Singapore",,2020-06-02,4091.57143
"World excl. China, South Korea, Japan and Singapore",,2020-06-03,4146.14286
"World excl. China, South Korea, Japan and Singapore",,2020-06-04,4214.57143
"World excl. China, South Korea, Japan and Singapore",,2020-06-05,4210.85714
"World excl. China, South Korea, Japan and Singapore",,2020-06-06,4175.71429
"World excl. China, South Korea, Japan and Singapore",,2020-06-07,4182.85714
"World excl. China, South Korea, Japan and Singapore",,2020-06-08,4272.57143
"World excl. China, South Korea, Japan and Singapore",,2020-06-09,4286.71429
"World excl. China, South Korea, Japan and Singapore",,2020-06-10,4230.71429
"World excl. China, South Korea, Japan and Singapore",,2020-06-11,4175.42857
"World excl. China, South Korea, Japan and Singapore",,2020-06-12,4122.71429
"World excl. China, South Korea, Japan and Singapore",,2020-06-13,4171.28571
"World excl. China, South Korea, Japan and Singapore",,2020-06-14,4265.85714
"World excl. China, South Korea, Japan and Singapore",,2020-06-15,4225
"World excl. China, South Korea, Japan and Singapore",,2020-06-16,4501
"World excl. China, South Korea, Japan and Singapore",,2020-06-17,4516.28571
"World excl. China, South Korea, Japan and Singapore",,2020-06-18,4555.14286
"World excl. China, South Korea, Japan and Singapore",,2020-06-19,4818.28571
"World excl. China, South Korea, Japan and Singapore",,2020-06-20,4817.85714
"World excl. China, South Korea, Japan and Singapore",,2020-06-21,4905.57143
"World excl. China, South Korea, Japan and Singapore",,2020-06-22,4927
"World excl. China, South Korea, Japan and Singapore",,2020-06-23,4713
"World excl. China, South Korea, Japan and Singapore",,2020-06-24,4718.42857
"World excl. China, South Korea, Japan and Singapore",,2020-06-25,4685.42857
"World excl. China, South Korea, Japan and Singapore",,2020-06-26,4499.14286
"World excl. China, South Korea, Japan and Singapore",,2020-06-27,4549.85714
"World excl. China, South Korea, Japan and Singapore",,2020-06-28,4429.14286
"World excl. China, South Korea, Japan and Singapore",,2020-06-29,4445.42857
"World excl. China, South Korea, Japan and Singapore",,2020-06-30,4400.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-01,4365.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-02,4422.42857
"World excl. China, South Korea, Japan and Singapore",,2020-07-03,4447.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-04,4438.28571
"World excl. China, South Korea, Japan and Singapore",,2020-07-05,4484.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-06,4508
"World excl. China, South Korea, Japan and Singapore",,2020-07-07,4661.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-08,4711.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-09,4757
"World excl. China, South Korea, Japan and Singapore",,2020-07-10,4809.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-11,4869.28571
"World excl. China, South Korea, Japan and Singapore",,2020-07-12,4940.57143
"World excl. China, South Korea, Japan and Singapore",,2020-07-13,4950
"World excl. China, South Korea, Japan and Singapore",,2020-07-14,4897.28571
"World excl. China, South Korea, Japan and Singapore",,2020-07-15,4919
"World excl. China, South Korea, Japan and Singapore",,2020-07-16,4971.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-17,5168.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-18,5281.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-19,5293.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-20,5335.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-21,5417.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-22,5632.57143
"World excl. China, South Korea, Japan and Singapore",,2020-07-23,6222.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-24,6130.42857
"World excl. China, South Korea, Japan and Singapore",,2020-07-25,6122.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-26,6071.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-27,6209.42857
"World excl. China, South Korea, Japan and Singapore",,2020-07-28,6224.14286
"World excl. China, South Korea, Japan and Singapore",,2020-07-29,6177.71429
"World excl. China, South Korea, Japan and Singapore",,2020-07-30,5625.85714
"World excl. China, South Korea, Japan and Singapore",,2020-07-31,5646.28571
"World excl. China, South Korea, Japan and Singapore",,2020-08-01,5631.71429
"World excl. China, South Korea, Japan and Singapore",,2020-08-02,5718
"World excl. China, South Korea, Japan and Singapore",,2020-08-03,5647.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-04,5690.85714
"World excl. China, South Korea, Japan and Singapore",,2020-08-05,5745.85714
"World excl. China, South Korea, Japan and Singapore",,2020-08-06,5808.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-07,5824.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-08,5819
"World excl. China, South Korea, Japan and Singapore",,2020-08-09,5859.28571
"World excl. China, South Korea, Japan and Singapore",,2020-08-10,5948
"World excl. China, South Korea, Japan and Singapore",,2020-08-11,5892.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-12,5829
"World excl. China, South Korea, Japan and Singapore",,2020-08-13,5789.57143
"World excl. China, South Korea, Japan and Singapore",,2020-08-14,6341.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-15,6331.85714
"World excl. China, South Korea, Japan and Singapore",,2020-08-16,6281.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-17,6120.28571
"World excl. China, South Korea, Japan and Singapore",,2020-08-18,6211.71429
"World excl. China, South Korea, Japan and Singapore",,2020-08-19,6227.85714
"World excl. China, South Korea, Japan and Singapore",,2020-08-20,6206.28571
"World excl. China, South Korea, Japan and Singapore",,2020-08-21,5531.71429
"World excl. China, South Korea, Japan and Singapore",,2020-08-22,5562.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-23,5512.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-24,5558.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-25,5476.57143
"World excl. China, South Korea, Japan and Singapore",,2020-08-26,5413.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-27,5387
"World excl. China, South Korea, Japan and Singapore",,2020-08-28,5398.42857
"World excl. China, South Korea, Japan and Singapore",,2020-08-29,5361.14286
"World excl. China, South Korea, Japan and Singapore",,2020-08-30,5381.71429
"World excl. China, South Korea, Japan and Singapore",,2020-08-31,5334.57143
"World excl. China, South Korea, Japan and Singapore",,2020-09-01,5354.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-02,5331.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-03,5304.14286
"World excl. China, South Korea, Japan and Singapore",,2020-09-04,5354
"World excl. China, South Korea, Japan and Singapore",,2020-09-05,5304.42857
"World excl. China, South Korea, Japan and Singapore",,2020-09-06,5271.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-07,6013.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-08,5798.57143
"World excl. China, South Korea, Japan and Singapore",,2020-09-09,5799.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-10,5815.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-11,5814.57143
"World excl. China, South Korea, Japan and Singapore",,2020-09-12,5805.28571
"World excl. China, South Korea, Japan and Singapore",,2020-09-13,5788.57143
"World excl. China, South Korea, Japan and Singapore",,2020-09-14,5085.42857
"World excl. China, South Korea, Japan and Singapore",,2020-09-15,5303.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-16,5256
"World excl. China, South Korea, Japan and Singapore",,2020-09-17,5209.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-18,5186.42857
"World excl. China, South Korea, Japan and Singapore",,2020-09-19,5240
"World excl. China, South Korea, Japan and Singapore",,2020-09-20,5246
"World excl. China, South Korea, Japan and Singapore",,2020-09-21,5196.71429
"World excl. China, South Korea, Japan and Singapore",,2020-09-22,5132.28571
"World excl. China, South Korea, Japan and Singapore",,2020-09-23,5111.14286
"World excl. China, South Korea, Japan and Singapore",,2020-09-24,5280.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-25,5310.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-26,5323.42857
"World excl. China, South Korea, Japan and Singapore",,2020-09-27,5315.57143
"World excl. China, South Korea, Japan and Singapore",,2020-09-28,5297.28571
"World excl. China, South Korea, Japan and Singapore",,2020-09-29,5289.85714
"World excl. China, South Korea, Japan and Singapore",,2020-09-30,5409.28571
"World excl. China, South Korea, Japan and Singapore",,2020-10-01,5702.85714
"World excl. China, South Korea, Japan and Singapore",,2020-10-02,5565.42857
"World excl. China, South Korea, Japan and Singapore",,2020-10-03,5566.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-04,5588.85714
"World excl. China, South Korea, Japan and Singapore",,2020-10-05,6014.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-06,5993.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-07,5906.42857
"World excl. China, South Korea, Japan and Singapore",,2020-10-08,5560.14286
"World excl. China, South Korea, Japan and Singapore",,2020-10-09,5735.28571
"World excl. China, South Korea, Japan and Singapore",,2020-10-10,5666.14286
"World excl. China, South Korea, Japan and Singapore",,2020-10-11,5693.42857
"World excl. China, South Korea, Japan and Singapore",,2020-10-12,5270
"World excl. China, South Korea, Japan and Singapore",,2020-10-13,5199.57143
"World excl. China, South Korea, Japan and Singapore",,2020-10-14,5232.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-15,5210
"World excl. China, South Korea, Japan and Singapore",,2020-10-16,5213.14286
"World excl. China, South Korea, Japan and Singapore",,2020-10-17,5316.57143
"World excl. China, South Korea, Japan and Singapore",,2020-10-18,5246.57143
"World excl. China, South Korea, Japan and Singapore",,2020-10-19,5367.85714
"World excl. China, South Korea, Japan and Singapore",,2020-10-20,5549.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-21,5634.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-22,5603
"World excl. China, South Korea, Japan and Singapore",,2020-10-23,5715.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-24,5746.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-25,5841.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-26,5939
"World excl. China, South Korea, Japan and Singapore",,2020-10-27,6055.28571
"World excl. China, South Korea, Japan and Singapore",,2020-10-28,6127.85714
"World excl. China, South Korea, Japan and Singapore",,2020-10-29,6294.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-30,6386.71429
"World excl. China, South Korea, Japan and Singapore",,2020-10-31,6493.42857
"World excl. China, South Korea, Japan and Singapore",,2020-11-01,6607.28571
"World excl. China, South Korea, Japan and Singapore",,2020-11-02,6690.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-03,6972
"World excl. China, South Korea, Japan and Singapore",,2020-11-04,7414
"World excl. China, South Korea, Japan and Singapore",,2020-11-05,7547.28571
"World excl. China, South Korea, Japan and Singapore",,2020-11-06,7840.57143
"World excl. China, South Korea, Japan and Singapore",,2020-11-07,7987.57143
"World excl. China, South Korea, Japan and Singapore",,2020-11-08,8111.42857
"World excl. China, South Korea, Japan and Singapore",,2020-11-09,8270.85714
"World excl. China, South Korea, Japan and Singapore",,2020-11-10,8363.42857
"World excl. China, South Korea, Japan and Singapore",,2020-11-11,8391
"World excl. China, South Korea, Japan and Singapore",,2020-11-12,8642.28571
"World excl. China, South Korea, Japan and Singapore",,2020-11-13,8631.42857
"World excl. China, South Korea, Japan and Singapore",,2020-11-14,8844.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-15,8922.28571
"World excl. China, South Korea, Japan and Singapore",,2020-11-16,9028
"World excl. China, South Korea, Japan and Singapore",,2020-11-17,9181
"World excl. China, South Korea, Japan and Singapore",,2020-11-18,9319.85714
"World excl. China, South Korea, Japan and Singapore",,2020-11-19,9498.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-20,9825.57143
"World excl. China, South Korea, Japan and Singapore",,2020-11-21,9809.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-22,9918.57143
"World excl. China, South Korea, Japan and Singapore",,2020-11-23,10000.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-24,10227
"World excl. China, South Korea, Japan and Singapore",,2020-11-25,10325.42857
"World excl. China, South Korea, Japan and Singapore",,2020-11-26,10306.85714
"World excl. China, South Korea, Japan and Singapore",,2020-11-27,10233.14286
"World excl. China, South Korea, Japan and Singapore",,2020-11-28,10276
"World excl. China, South Korea, Japan and Singapore",,2020-11-29,10270.71429
"World excl. China, South Korea, Japan and Singapore",,2020-11-30,10320
"World excl. China, South Korea, Japan and Singapore",,2020-12-01,10321.57143
"World excl. China, South Korea, Japan and Singapore",,2020-12-02,10386.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-03,10622.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-04,10780.57143
"World excl. China, South Korea, Japan and Singapore",,2020-12-05,10922.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-06,10959.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-07,10933.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-08,10875.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-09,10890.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-10,10909.85714
"World excl. China, South Korea, Japan and Singapore",,2020-12-11,10982.71429
"World excl. China, South Korea, Japan and Singapore",,2020-12-12,11020.42857
"World excl. China, South Korea, Japan and Singapore",,2020-12-13,11024.57143
"World excl. China, South Korea, Japan and Singapore",,2020-12-14,11086.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-15,11317.85714
"World excl. China, South Korea, Japan and Singapore",,2020-12-16,11459.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-17,11558.85714
"World excl. China, South Korea, Japan and Singapore",,2020-12-18,11520.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-19,11547.71429
"World excl. China, South Korea, Japan and Singapore",,2020-12-20,11608
"World excl. China, South Korea, Japan and Singapore",,2020-12-21,11676.57143
"World excl. China, South Korea, Japan and Singapore",,2020-12-22,11730.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-23,11739.71429
"World excl. China, South Korea, Japan and Singapore",,2020-12-24,11486.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-25,10887
"World excl. China, South Korea, Japan and Singapore",,2020-12-26,10404.14286
"World excl. China, South Korea, Japan and Singapore",,2020-12-27,10332.85714
"World excl. China, South Korea, Japan and Singapore",,2020-12-28,10342.57143
"World excl. China, South Korea, Japan and Singapore",,2020-12-29,10464.28571
"World excl. China, South Korea, Japan and Singapore",,2020-12-30,10673.85714
"World excl. China, South Korea, Japan and Singapore",,2020-12-31,10885.42857
"World excl. China, South Korea, Japan and Singapore",,2021-01-01,11012.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-02,11161.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-03,11147.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-04,11207.42857
"World excl. China, South Korea, Japan and Singapore",,2021-01-05,11224.42857
"World excl. China, South Korea, Japan and Singapore",,2021-01-06,11193.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-07,11443.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-08,12251.71429
"World excl. China, South Korea, Japan and Singapore",,2021-01-09,12871.14286
"World excl. China, South Korea, Japan and Singapore",,2021-01-10,13018.28571
"World excl. China, South Korea, Japan and Singapore",,2021-01-11,13042
"World excl. China, South Korea, Japan and Singapore",,2021-01-12,13299.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-13,13531.71429
"World excl. China, South Korea, Japan and Singapore",,2021-01-14,13595.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-15,13591.28571
"World excl. China, South Korea, Japan and Singapore",,2021-01-16,13661.42857
"World excl. China, South Korea, Japan and Singapore",,2021-01-17,13701.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-18,13571.14286
"World excl. China, South Korea, Japan and Singapore",,2021-01-19,13490.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-20,13662.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-21,13861
"World excl. China, South Korea, Japan and Singapore",,2021-01-22,13985.42857
"World excl. China, South Korea, Japan and Singapore",,2021-01-23,13984.71429
"World excl. China, South Korea, Japan and Singapore",,2021-01-24,14031.85714
"World excl. China, South Korea, Japan and Singapore",,2021-01-25,14224.28571
"World excl. China, South Korea, Japan and Singapore",,2021-01-26,14333.14286
"World excl. China, South Korea, Japan and Singapore",,2021-01-27,14158.57143
"World excl. China, South Korea, Japan and Singapore",,2021-01-28,14194.71429
"World excl. China, South Korea, Japan and Singapore",,2021-01-29,14040.71429
"World excl. China, South Korea, Japan and Singapore",,2021-01-30,14080
"World excl. China, South Korea, Japan and Singapore",,2021-01-31,13938
"World excl. China, South Korea, Japan and Singapore",,2021-02-01,13857.14286
"World excl. China, South Korea, Japan and Singapore",,2021-02-02,13504.71429
"World excl. China, South Korea, Japan and Singapore",,2021-02-03,13362.57143
"World excl. China, South Korea, Japan and Singapore",,2021-02-04,12721.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-05,12948
"World excl. China, South Korea, Japan and Singapore",,2021-02-06,12451.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-07,12445
"World excl. China, South Korea, Japan and Singapore",,2021-02-08,12176.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-09,12274.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-10,11946.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-11,12079.71429
"World excl. China, South Korea, Japan and Singapore",,2021-02-12,11507.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-13,11468.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-14,11243.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-15,11039.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-16,10376.42857
"World excl. China, South Korea, Japan and Singapore",,2021-02-17,10086.14286
"World excl. China, South Korea, Japan and Singapore",,2021-02-18,9784.42857
"World excl. China, South Korea, Japan and Singapore",,2021-02-19,9586.14286
"World excl. China, South Korea, Japan and Singapore",,2021-02-20,9398.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-21,9328.42857
"World excl. China, South Korea, Japan and Singapore",,2021-02-22,9335.71429
"World excl. China, South Korea, Japan and Singapore",,2021-02-23,9382.71429
"World excl. China, South Korea, Japan and Singapore",,2021-02-24,9478
"World excl. China, South Korea, Japan and Singapore",,2021-02-25,9301.28571
"World excl. China, South Korea, Japan and Singapore",,2021-02-26,9186.85714
"World excl. China, South Korea, Japan and Singapore",,2021-02-27,9140
"World excl. China, South Korea, Japan and Singapore",,2021-02-28,9079
"World excl. China, South Korea, Japan and Singapore",,2021-03-01,9123.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-02,9014.85714
"World excl. China, South Korea, Japan and Singapore",,2021-03-03,8884.14286
"World excl. China, South Korea, Japan and Singapore",,2021-03-04,8840.28571
"World excl. China, South Korea, Japan and Singapore",,2021-03-05,8805.14286
"World excl. China, South Korea, Japan and Singapore",,2021-03-06,8767.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-07,8743.14286
"World excl. China, South Korea, Japan and Singapore",,2021-03-08,8691.85714
"World excl. China, South Korea, Japan and Singapore",,2021-03-09,8628.28571
"World excl. China, South Korea, Japan and Singapore",,2021-03-10,8431.71429
"World excl. China, South Korea, Japan and Singapore",,2021-03-11,8432.85714
"World excl. China, South Korea, Japan and Singapore",,2021-03-12,8377.71429
"World excl. China, South Korea, Japan and Singapore",,2021-03-13,8499.28571
"World excl. China, South Korea, Japan and Singapore",,2021-03-14,8538.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-15,8532.71429
"World excl. China, South Korea, Japan and Singapore",,2021-03-16,8517.42857
"World excl. China, South Korea, Japan and Singapore",,2021-03-17,8575.14286
"World excl. China, South Korea, Japan and Singapore",,2021-03-18,8687.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-19,8793.85714
"World excl. China, South Korea, Japan and Singapore",,2021-03-20,8706.42857
"World excl. China, South Korea, Japan and Singapore",,2021-03-21,8752
"World excl. China, South Korea, Japan and Singapore",,2021-03-22,8827
"World excl. China, South Korea, Japan and Singapore",,2021-03-23,9000.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-24,8944.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-25,9081.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-26,9344.14286
"World excl. China, South Korea, Japan and Singapore",,2021-03-27,9586.71429
"World excl. China, South Korea, Japan and Singapore",,2021-03-28,9678.42857
"World excl. China, South Korea, Japan and Singapore",,2021-03-29,9767.57143
"World excl. China, South Korea, Japan and Singapore",,2021-03-30,9839.57143
Yemen,YEM,2020-05-02,0.66667
